2 2 3 64		0.9947 -2.3
2 2 3 65		0.9835 -1.9
2 2 3 66		0.9968 -2.3
2 2 3 67		1.0086 -4.5
2 3 0 0		1.0299 -1.0
2 3 0 1		1.0524 -0.5
2 3 0 2		1.0232 -1.6
2 3 0 3		1.0480 -3.3
2 3 0 4		1.0240 -4.8
2 3 0 5		1.0543 -4.2
2 3 0 6		1.0328 -6.0
2 3 0 7		1.0451 -4.1
2 3 0 8		1.0346 -7.3
2 3 0 9		1.0479 -8.4
2 3 0 10		1.0240 -4.8
2 3 0 11		1.0240 -4.8
2 3 0 12		1.0525 -7.9
2 3 0 13		1.0245 -6.5
2 3 0 14		1.0511 -8.5
2 3 0 15		1.0250 -5.2
2 3 0 16		1.0601 -11.3
2 3 0 17		1.0291 -6.1
2 3 0 18		1.0464 -8.0
2 3 0 19		1.0323 -6.2
2 3 0 20		1.0527 -7.6
2 3 0 21		1.0206 -7.1
2 3 0 22		1.0206 -7.1
2 3 0 23		1.0379 -6.5
2 3 0 24		1.0165 -6.2
2 3 0 25		1.0411 -10.1
2 3 0 26		1.0275 -7.4
2 3 0 27		1.0310 -3.7
2 3 0 28		1.0231 -7.9
2 3 0 29		1.0442 -3.4
2 3 0 30		1.0347 -3.6
2 3 0 31		1.0352 -2.3
2 3 0 32		1.0295 -2.3
2 3 0 33		1.0451 -4.1
2 3 0 34		1.0400 -2.5
2 3 0 35		1.0532 -1.4
2 3 0 36		1.0301 -0.7
2 3 0 37		1.0605 -4.0
2 3 0 38		1.0461 -4.7
2 3 0 39		1.0712 -9.5
2 3 0 40		1.0450 -4.4
2 3 0 41		1.0683 -5.1
2 3 0 42		1.0650 -13.3
2 3 0 43		1.0602 -7.5
2 3 0 44		1.0537 -9.3
2 3 0 45		1.0537 -9.3
2 3 0 46		1.0887 -9.6
2 3 0 47		1.0488 -6.6
2 3 0 48		1.0693 -8.2
2 3 0 49		1.0482 -6.9
2 3 0 50		1.0739 -6.5
2 3 0 51		1.0600 -11.6
2 3 0 52		1.0694 -5.5
2 3 0 53		1.0470 -5.4
2 3 0 54		1.0760 -7.5
2 3 0 55		1.0501 -8.2
2 3 0 56		1.0501 -8.2
2 3 0 57		1.0866 -8.6
2 3 0 58		1.0609 -7.3
2 3 0 59		1.0826 -3.5
2 3 0 60		1.0596 -5.8
2 3 0 61		1.0898 -7.5
2 3 0 62		1.0795 -4.2
2 3 0 63		1.1069 -8.3
2 3 0 64		1.0895 -10.6
2 3 0 65		1.0883 -1.2
2 3 0 66		1.0915 -7.9
2 3 0 67		1.0966 -3.4
2 3 1 0		0.9997 -3.7
2 3 1 1		0.9824 -1.7
2 3 1 2		0.9788 -5.2
2 3 1 3		0.9834 -6.7
2 3 1 4		0.9780 -4.6
2 3 1 5		0.9699 -6.0
2 3 1 6		0.9751 -6.5
2 3 1 7		0.9837 -11.0
2 3 1 8		0.9644 -3.1
2 3 1 9		0.9853 -12.3
2 3 1 10		0.9833 -9.2
2 3 1 11		0.9833 -9.2
2 3 1 12		0.9813 -13.8
2 3 1 13		0.9725 -8.5
2 3 1 14		0.9775 -8.3
2 3 1 15		0.9750 -10.0
2 3 1 16		0.9757 -11.8
2 3 1 17		0.9764 -10.5
2 3 1 18		0.9685 -8.0
2 3 1 19		0.9765 -11.5
2 3 1 20		0.9675 -7.7
2 3 1 21		0.9748 -9.3
2 3 1 22		0.9748 -9.3
2 3 1 23		0.9813 -13.8
2 3 1 24		0.9724 -7.5
2 3 1 25		0.9834 -8.9
2 3 1 26		0.9700 -7.0
2 3 1 27		0.9814 -6.7
2 3 1 28		0.9803 -8.9
2 3 1 29		0.9780 -4.6
2 3 1 30		0.9746 -5.0
2 3 1 31		0.9873 -10.0
2 3 1 32		0.9668 -1.4
2 3 1 33		0.9724 -5.3
2 3 1 34		0.9867 -1.9
2 3 1 35		0.9849 -1.0
2 3 1 36		0.9849 -1.0
2 3 1 37		0.9868 -3.0
2 3 1 38		0.9859 -5.0
2 3 1 39		0.9824 -1.7
2 3 1 40		0.9931 -4.7
2 3 1 41		0.9958 -7.3
2 3 1 42		0.9825 -5.1
2 3 1 43		0.9934 -8.8
2 3 1 44		0.9919 -5.6
2 3 1 45		0.9919 -5.6
2 3 1 46		0.9955 -12.4
2 3 1 47		0.9875 -8.4
2 3 1 48		0.9956 -12.1
2 3 1 49		0.9889 -7.5
2 3 1 50		0.9931 -10.3
2 3 1 51		0.9881 -6.9
2 3 1 52		0.9965 -10.5
2 3 1 53		0.9935 -12.2
2 3 1 54		0.9965 -9.2
2 3 1 55		0.9924 -8.4
2 3 1 56		0.9924 -8.4
2 3 1 57		0.9960 -11.7
2 3 1 58		0.9959 -10.6
2 3 1 59		0.9933 -5.5
2 3 1 60		0.9949 -9.0
2 3 1 61		0.9922 -7.7
2 3 1 62		0.9976 -8.3
2 3 1 63		0.9818 -5.5
2 3 1 64		0.9809 -5.2
2 3 1 65		0.9931 -8.0
2 3 1 66		0.9792 -0.7
2 3 1 67		0.9890 -2.7
2 3 2 0		1.0102 -0.1
2 3 2 1		1.0303 -6.6
2 3 2 2		1.0538 -5.5
2 3 2 3		1.0222 -3.6
2 3 2 4		1.0089 -3.1
2 3 2 5		1.0265 -5.7
2 3 2 6		1.0471 -5.1
2 3 2 7		1.0363 -9.9
2 3 2 8		1.0066 -9.3
2 3 2 9		1.0261 -10.4
2 3 2 10		1.0574 -10.8
2 3 2 11		1.0574 -10.8
2 3 2 12		1.0354 -9.2
2 3 2 13		1.0149 -8.3
2 3 2 14		1.0189 -8.2
2 3 2 15		1.0546 -8.9
2 3 2 16		1.0444 -14.2
2 3 2 17		1.0151 -9.5
2 3 2 18		1.0129 -6.3
2 3 2 19		1.0571 -8.5
2 3 2 20		1.0217 -8.5
2 3 2 21		1.0122 -9.0
2 3 2 22		1.0122 -9.0
2 3 2 23		1.0261 -8.0
2 3 2 24		1.0397 -7.8
2 3 2 25		1.0339 -10.2
2 3 2 26		1.0139 -8.0
2 3 2 27		1.0190 -3.3
2 3 2 28		1.0507 -6.6
2 3 2 29		1.0356 -6.6
2 3 2 30		1.0086 -2.2
2 3 2 31		1.0131 -1.4
2 3 2 32		1.0423 -2.5
2 3 2 33		1.0381 -6.4
2 3 2 34		1.0171 -2.3
2 3 2 35		1.0363 -5.1
2 3 2 36		1.0504 -1.9
2 3 2 37		1.0370 -3.5
2 3 2 38		1.0212 -3.3
2 3 2 39		1.0411 -7.7
2 3 2 40		1.0636 -4.3
2 3 2 41		1.0508 -7.6
2 3 2 42		1.0170 -4.9
2 3 2 43		1.0304 -6.3
2 3 2 44		1.0572 -5.8
2 3 2 45		1.0572 -5.8
2 3 2 46		1.0436 -9.8
2 3 2 47		1.0252 -11.1
2 3 2 48		1.0456 -8.4
2 3 2 49		1.0596 -5.8
2 3 2 50		1.0436 -9.8
2 3 2 51		1.0200 -7.3
2 3 2 52		1.0401 -9.8
2 3 2 53		1.0742 -13.7
2 3 2 54		1.0370 -5.9
2 3 2 55		1.0225 -5.8
2 3 2 56		1.0225 -5.8
2 3 2 57		1.0608 -8.7
2 3 2 58		1.0162 -5.4
2 3 2 59		1.0480 -5.7
2 3 2 60		1.0284 -6.6
2 3 2 61		1.0509 -4.9
2 3 2 62		1.0327 -5.0
2 3 2 63		1.0664 -6.3
2 3 2 64		1.0429 -7.9
2 3 2 65		1.0582 -4.1
2 3 2 66		1.0383 -6.1
2 3 2 67		1.0743 -9.9
2 3 3 0		0.8952 -5.8
2 3 3 1		0.8951 -3.7
2 3 3 2		0.8838 -8.0
2 3 3 3		0.8950 -5.5
2 3 3 4		0.9973 -5.2
2 3 3 5		0.9985 -11.3
2 3 3 6		0.9955 -2.9
2 3 3 7		0.9955 -5.2
2 3 3 8		0.9898 -6.9
2 3 3 9		0.9917 -8.9
2 3 3 10		0.9897 -5.9
2 3 3 11		0.9897 -5.9
2 3 3 12		0.9973 -7.5
2 3 3 13		0.9812 -7.0
2 3 3 14		0.9787 -7.7
2 3 3 15		0.9760 -5.1
2 3 3 16		0.9871 -6.6
2 3 3 17		0.9963 -13.0
2 3 3 18		0.9858 -7.5
2 3 3 19		0.9872 -7.6
2 3 3 20		0.9876 -9.4
2 3 3 21		0.9956 -9.9
2 3 3 22		0.9956 -9.9
2 3 3 23		0.9917 -12.5
2 3 3 24		0.9908 -10.9
2 3 3 25		0.9841 -6.3
2 3 3 26		0.9852 -5.4
2 3 3 27		0.9788 -3.0
2 3 3 28		1.0013 -9.5
2 3 3 29		0.9965 -4.6
2 3 3 30		0.9863 -1.5
2 3 3 31		0.9794 -1.4
2 3 3 32		0.9826 -1.6
2 3 3 33		0.9937 0.3
2 3 3 34		0.9950 -1.3
2 3 3 35		0.9899 -1.1
2 3 3 36		1.0132 -6.2
2 3 3 37		1.0046 -3.6
2 3 3 38		1.0012 -2.5
2 3 3 39		1.0086 -2.2
2 3 3 40		1.0099 -7.0
2 3 3 41		0.9946 -2.6
2 3 3 42		1.0054 -4.5
2 3 3 43		1.0080 -8.4
2 3 3 44		0.9969 0.3
2 3 3 45		0.9969 0.3
2 3 3 46		1.0008 -7.4
2 3 3 47		0.9948 -7.0
2 3 3 48		0.9965 -6.9
2 3 3 49		1.0004 -7.8
2 3 3 50		0.9946 -4.9
2 3 3 51		1.0097 -9.6
2 3 3 52		0.9859 -5.0
2 3 3 53		1.0057 -8.7
2 3 3 54		0.9958 -7.3
2 3 3 55		0.9931 -4.7
2 3 3 56		0.9931 -4.7
2 3 3 57		0.9856 -4.1
2 3 3 58		1.0235 -11.2
2 3 3 59		1.0074 -11.2
2 3 3 60		0.9978 -2.6
2 3 3 61		0.9882 0.1
2 3 3 62		1.0085 -4.8
2 3 3 63		0.9987 -7.9
2 3 3 64		1.0014 -3.6
2 3 3 65		0.9955 -6.6
2 3 3 66		1.0063 -2.6
2 3 3 67		1.0155 -9.5
3 0 0 0		1.0299 -1.0
3 0 0 1		1.0482 -3.0
3 0 0 2		1.0172 -3.4
3 0 0 3		1.0380 -3.9
3 0 0 4		1.0268 -4.1
3 0 0 5		1.0470 -5.4
3 0 0 6		1.0346 -7.3
3 0 0 7		1.0371 -3.2
3 0 0 8		1.0364 -10.9
3 0 0 9		1.0361 -2.9
3 0 0 10		1.0322 -12.3
3 0 0 11		1.0322 -12.3
3 0 0 12		1.0436 -7.4
3 0 0 13		1.0268 -6.4
3 0 0 14		1.0496 -8.6
3 0 0 15		1.0293 -7.3
3 0 0 16		1.0389 -6.9
3 0 0 17		1.0320 -11.5
3 0 0 18		1.0357 -10.0
3 0 0 19		1.0278 -8.2
3 0 0 20		1.0354 -6.9
3 0 0 21		1.0136 -5.8
3 0 0 22		1.0136 -5.8
3 0 0 23		1.0326 -7.6
3 0 0 24		1.0139 -6.6
3 0 0 25		1.0427 -9.2
3 0 0 26		1.0223 -7.0
3 0 0 27		1.0383 -8.5
3 0 0 28		1.0145 -4.1
3 0 0 29		1.0389 -4.5
3 0 0 30		1.0240 -4.8
3 0 0 31		1.0196 -1.7
3 0 0 32		1.0055 -4.2
3 0 0 33		1.0127 0.5
3 0 0 34		1.0237 -0.3
3 0 0 35		1.0400 -2.5
3 0 0 36		1.0291 -3.8
3 0 0 37		1.0364 -3.8
3 0 0 38		1.0263 -4.5
3 0 0 39		1.0506 -10.3
3 0 0 40		1.0284 -6.6
3 0 0 41		1.0389 -4.5
3 0 0 42		1.0274 -4.9
3 0 0 43		1.0361 -5.3
3 0 0 44		1.0170 -7.3
3 0 0 45		1.0170 -7.3
3 0 0 46		1.0501 -13.0
3 0 0 47		1.0223 -7.0
3 0 0 48		1.0593 -15.6
3 0 0 49		1.0180 -7.6
3 0 0 50		1.0317 -7.0
3 0 0 51		1.0196 -5.4
3 0 0 52		1.0336 -5.6
3 0 0 53		1.0098 -6.0
3 0 0 54		1.0402 -9.5
3 0 0 55		1.0147 -9.9
3 0 0 56		1.0147 -9.9
3 0 0 57		1.0553 -12.2
3 0 0 58		1.0126 -8.6
3 0 0 59		1.0456 -8.4
3 0 0 60		1.0056 -3.9
3 0 0 61		1.0473 -6.2
3 0 0 62		1.0105 -5.5
3 0 0 63		1.0409 -3.1
3 0 0 64		1.0235 -9.8
3 0 0 65		1.0459 -3.6
3 0 0 66		1.0240 -4.8
3 0 0 67		1.0596 -5.8
3 0 1 0		0.9771 -2.0
3 0 1 1		0.0000 0.0
3 0 1 2		0.9880 -6.0
3 0 1 3		0.8530 -33.0
3 0 1 4		1.0076 -4.2
3 0 1 5		0.9702 -4.5
3 0 1 6		1.0285 -7.7
3 0 1 7		1.0149 -6.0
3 0 1 8		1.0138 -4.6
3 0 1 9		1.0123 -4.1
3 0 1 10		1.0217 -12.3
3 0 1 11		1.0217 -12.3
3 0 1 12		1.0129 -6.3
3 0 1 13		0.9998 -5.7
3 0 1 14		1.0011 -7.3
3 0 1 15		1.0014 -5.9
3 0 1 16		1.0138 -10.6
3 0 1 17		1.0112 -8.7
3 0 1 18		1.0064 -8.2
3 0 1 19		0.9909 -8.3
3 0 1 20		0.9980 -7.0
3 0 1 21		1.0038 -5.3
3 0 1 22		1.0038 -5.3
3 0 1 23		1.0003 -6.7
3 0 1 24		1.0129 -7.6
3 0 1 25		1.0145 -6.4
3 0 1 26		1.0156 -9.2
3 0 1 27		1.0006 -5.3
3 0 1 28		0.9971 -3.1
3 0 1 29		1.0023 -7.5
3 0 1 30		1.0004 -1.9
3 0 1 31		0.9925 -2.6
3 0 1 32		1.0038 -0.7
3 0 1 33		0.9904 0.4
3 0 1 34		1.0112 -0.5
3 0 1 35		1.0105 -0.9
3 0 1 36		1.0118 -2.5
3 0 1 37		1.0156 -9.2
3 0 1 38		1.0069 -3.3
3 0 1 39		1.0085 -4.8
3 0 1 40		1.0146 -1.5
3 0 1 41		1.0045 -3.9
3 0 1 42		1.0206 -7.1
3 0 1 43		1.0164 -6.5
3 0 1 44		1.0082 -5.8
3 0 1 45		1.0082 -5.8
3 0 1 46		1.0080 -6.1
3 0 1 47		1.0160 -11.1
3 0 1 48		1.0095 -7.5
3 0 1 49		1.0063 -7.1
3 0 1 50		1.0143 -9.9
3 0 1 51		1.0068 -5.9
3 0 1 52		1.0129 -6.3
3 0 1 53		1.0148 -10.9
3 0 1 54		1.0006 -6.3
3 0 1 55		1.0079 -7.3
3 0 1 56		1.0079 -7.3
3 0 1 57		1.0120 -7.0
3 0 1 58		1.0148 -5.0
3 0 1 59		1.0122 -6.7
3 0 1 60		1.0111 -5.4
3 0 1 61		1.0102 -2.4
3 0 1 62		1.0162 -5.4
3 0 1 63		0.9978 -0.3
3 0 1 64		1.0113 -3.8
3 0 1 65		1.0183 -5.1
3 0 1 66		1.0285 -5.4
3 0 1 67		1.0155 -5.9
3 0 2 0		1.0417 -0.3
3 0 2 1		1.0195 -2.0
3 0 2 2		1.0386 0.1
3 0 2 3		1.0154 -1.1
3 0 2 4		1.0436 -1.3
3 0 2 5		1.0293 -3.5
3 0 2 6		1.0388 -1.1
3 0 2 7		1.0304 -6.3
3 0 2 8		1.0498 -3.5
3 0 2 9		1.0259 -5.8
3 0 2 10		1.0657 -11.7
3 0 2 11		1.0657 -11.7
3 0 2 12		1.0299 -7.0
3 0 2 13		1.0335 -4.4
3 0 2 14		1.0240 -4.8
3 0 2 15		1.0463 -9.3
3 0 2 16		1.0321 -10.2
3 0 2 17		1.0400 -4.9
3 0 2 18		1.0249 -7.8
3 0 2 19		1.0384 -5.8
3 0 2 20		1.0291 -6.1
3 0 2 21		1.0366 -4.5
3 0 2 22		1.0366 -4.5
3 0 2 23		1.0326 -5.2
3 0 2 24		1.0424 -4.5
3 0 2 25		1.0311 -4.7
3 0 2 26		1.0336 -5.6
3 0 2 27		1.0323 -3.9
3 0 2 28		1.0427 -0.7
3 0 2 29		1.0384 -9.5
3 0 2 30		1.0504 -1.9
3 0 2 31		1.0402 -4.7
3 0 2 32		1.0431 -2.0
3 0 2 33		1.0240 1.2
3 0 2 34		1.0579 0.6
3 0 2 35		1.0461 -2.3
3 0 2 36		1.0568 -1.4
3 0 2 37		1.0470 -5.4
3 0 2 38		1.0533 -1.1
3 0 2 39		1.0345 -3.9
3 0 2 40		1.0478 -2.5
3 0 2 41		1.0336 -3.2
3 0 2 42		1.0397 -1.7
3 0 2 43		1.0365 -4.8
3 0 2 44		1.0478 -2.5
3 0 2 45		1.0478 -2.5
3 0 2 46		1.0370 -3.5
3 0 2 47		1.0570 -5.0
3 0 2 48		1.0392 -6.7
3 0 2 49		1.0527 -7.6
3 0 2 50		1.0330 -7.2
3 0 2 51		1.0557 -7.9
3 0 2 52		1.0338 -2.9
3 0 2 53		1.0536 -5.8
3 0 2 54		1.0354 -4.5
3 0 2 55		1.0055 -4.2
3 0 2 56		1.0055 -4.2
3 0 2 57		1.0350 -5.8
3 0 2 58		1.0090 -4.1
3 0 2 59		1.0226 -6.8
3 0 2 60		1.0063 -2.6
3 0 2 61		1.0233 -3.0
3 0 2 62		1.0111 0.7
3 0 2 63		1.0299 -1.0
3 0 2 64		1.0131 -1.4
3 0 2 65		1.0178 -1.8
3 0 2 66		1.0177 1.6
3 0 2 67		1.0397 -3.1
3 0 3 0		0.8901 -3.4
3 0 3 1		0.8863 -5.2
3 0 3 2		0.8746 -3.1
3 0 3 3		0.8519 -3.0
3 0 3 4		1.0216 -5.2
3 0 3 5		1.0206 -4.8
3 0 3 6		1.0263 -2.2
3 0 3 7		1.0249 -3.1
3 0 3 8		1.0318 -5.7
3 0 3 9		1.0262 -2.5
3 0 3 10		1.0216 -5.2
3 0 3 11		1.0216 -5.2
3 0 3 12		1.0210 -10.4
3 0 3 13		1.0203 -10.9
3 0 3 14		1.0165 -7.5
3 0 3 15		1.0181 -4.0
3 0 3 16		1.0224 -8.4
3 0 3 17		1.0148 -6.3
3 0 3 18		1.0082 -5.8
3 0 3 19		1.0080 -6.1
3 0 3 20		0.9993 -0.5
3 0 3 21		0.9979 -3.7
3 0 3 22		0.9979 -3.7
3 0 3 23		1.0039 -5.4
3 0 3 24		1.0207 -8.2
3 0 3 25		1.0219 -7.4
3 0 3 26		1.0102 -6.1
3 0 3 27		1.0086 -2.2
3 0 3 28		1.0029 -3.7
3 0 3 29		0.9980 -2.5
3 0 3 30		1.0076 -1.9
3 0 3 31		1.0063 -2.6
3 0 3 32		1.0096 -0.3
3 0 3 33		1.0072 -3.2
3 0 3 34		1.0003 3.7
3 0 3 35		1.0081 -0.6
3 0 3 36		1.0147 -2.9
3 0 3 37		0.9968 0.0
3 0 3 38		1.0130 -2.7
3 0 3 39		0.9929 -1.4
3 0 3 40		1.0053 -0.8
3 0 3 41		0.9954 -0.9
3 0 3 42		1.0014 -3.6
3 0 3 43		1.0019 -3.4
3 0 3 44		0.9969 -3.4
3 0 3 45		0.9969 -3.4
3 0 3 46		0.9952 -3.5
3 0 3 47		0.9872 -3.1
3 0 3 48		0.9897 -1.4
3 0 3 49		1.0045 -3.9
3 0 3 50		0.9994 -3.8
3 0 3 51		1.0036 -6.9
3 0 3 52		0.9946 -2.6
3 0 3 53		0.9985 -3.5
3 0 3 54		0.9955 -4.3
3 0 3 55		0.9969 -3.4
3 0 3 56		0.9969 -3.4
3 0 3 57		0.9922 -3.2
3 0 3 58		1.0054 -4.5
3 0 3 59		1.0028 -2.7
3 0 3 60		1.0028 -2.7
3 0 3 61		0.9963 -1.3
3 0 3 62		1.0036 -4.6
3 0 3 63		1.0024 -1.6
3 0 3 64		0.9958 -1.9
3 0 3 65		1.0029 -1.4
3 0 3 66		1.0042 0.5
3 0 3 67		1.0170 1.1
3 1 0 0		1.0055 -1.9
3 1 0 1		1.0117 -1.5
3 1 0 2		1.0078 -3.9
3 1 0 3		1.0254 -7.1
3 1 0 4		1.0024 -3.9
3 1 0 5		1.0208 -5.6
3 1 0 6		1.0086 -4.5
3 1 0 7		1.0244 -6.8
3 1 0 8		1.0029 -6.0
3 1 0 9		1.0266 -6.7
3 1 0 10		1.0191 -11.7
3 1 0 11		1.0191 -11.7
3 1 0 12		1.0284 -8.0
3 1 0 13		1.0057 -8.7
3 1 0 14		1.0300 -6.8
3 1 0 15		1.0218 -15.7
3 1 0 16		1.0294 -8.3
3 1 0 17		1.0089 -9.0
3 1 0 18		1.0174 -9.2
3 1 0 19		1.0216 -11.2
3 1 0 20		1.0321 -8.9
3 1 0 21		0.9969 -7.9
3 1 0 22		0.9969 -7.9
3 1 0 23		1.0184 -10.8
3 1 0 24		1.0021 -5.4
3 1 0 25		1.0200 -7.3
3 1 0 26		0.9990 -5.1
3 1 0 27		1.0105 -5.5
3 1 0 28		1.0190 -10.7
3 1 0 29		1.0321 -6.5
3 1 0 30		1.0138 -6.9
3 1 0 31		1.0163 -1.7
3 1 0 32		1.0216 -5.2
3 1 0 33		1.0332 -1.3
3 1 0 34		1.0185 -1.7
3 1 0 35		1.0282 0.3
3 1 0 36		1.0163 -1.7
3 1 0 37		1.0284 -4.3
3 1 0 38		1.0161 -4.3
3 1 0 39		1.0393 -6.5
3 1 0 40		1.0303 -9.0
3 1 0 41		1.0319 -4.3
3 1 0 42		1.0165 -6.2
3 1 0 43		1.0311 -4.7
3 1 0 44		1.0249 -7.8
3 1 0 45		1.0249 -7.8
3 1 0 46		1.0345 -8.6
3 1 0 47		1.0100 -6.8
3 1 0 48		1.0419 -11.0
3 1 0 49		1.0171 -8.3
3 1 0 50		1.0416 -8.8
3 1 0 51		1.0125 -7.6
3 1 0 52		1.0434 -10.1
3 1 0 53		1.0100 -6.8
3 1 0 54		1.0357 -11.4
3 1 0 55		1.0098 -6.0
3 1 0 56		1.0098 -6.0
3 1 0 57		1.0330 -9.5
3 1 0 58		1.0248 -9.1
3 1 0 59		1.0567 -12.4
3 1 0 60		1.0253 -7.4
3 1 0 61		1.0374 -5.5
3 1 0 62		1.0401 -7.4
3 1 0 63		1.0361 -0.5
3 1 0 64		1.0259 -3.5
3 1 0 65		1.0516 -7.2
3 1 0 66		1.0338 -8.1
3 1 0 67		1.0353 -2.0
3 1 1 0		1.0004 0.4
3 1 1 1		0.9994 -1.5
3 1 1 2		1.0006 -6.3
3 1 1 3		0.9966 -4.4
3 1 1 4		0.9975 -5.0
3 1 1 5		0.9905 -4.2
3 1 1 6		1.0011 -5.0
3 1 1 7		1.0022 -6.5
3 1 1 8		0.9948 -3.4
3 1 1 9		0.9891 -3.8
3 1 1 10		0.9874 -7.3
3 1 1 11		0.9874 -7.3
3 1 1 12		1.0001 -12.4
3 1 1 13		0.9956 -9.9
3 1 1 14		0.9881 -4.7
3 1 1 15		0.9867 -5.6
3 1 1 16		0.9962 -6.1
3 1 1 17		0.9991 -12.1
3 1 1 18		0.9901 -7.7
3 1 1 19		0.9877 -5.9
3 1 1 20		1.0025 -10.9
3 1 1 21		0.9893 -7.1
3 1 1 22		0.9893 -7.1
3 1 1 23		0.9923 -11.0
3 1 1 24		0.9931 -8.0
3 1 1 25		0.9825 -2.8
3 1 1 26		0.9937 -4.2
3 1 1 27		0.9889 -3.0
3 1 1 28		1.0021 -9.1
3 1 1 29		0.9939 -1.7
3 1 1 30		0.9851 -2.1
3 1 1 31		0.9885 -4.3
3 1 1 32		0.9874 -2.8
3 1 1 33		0.9982 -5.9
3 1 1 34		0.9946 1.0
3 1 1 35		1.0030 -0.1
3 1 1 36		1.0073 -5.2
3 1 1 37		1.0012 -2.5
3 1 1 38		0.9963 -3.5
3 1 1 39		1.0037 -3.3
3 1 1 40		1.0004 -4.1
3 1 1 41		1.0010 -4.0
3 1 1 42		1.0099 -7.0
3 1 1 43		0.9997 -4.7
3 1 1 44		0.9994 -3.8
3 1 1 45		0.9994 -3.8
3 1 1 46		1.0120 -9.3
3 1 1 47		1.0209 -11.7
3 1 1 48		1.0025 -4.1
3 1 1 49		1.0045 -6.2
3 1 1 50		1.0201 -12.1
3 1 1 51		1.0133 -9.5
3 1 1 52		0.9948 -5.7
3 1 1 53		1.0046 -7.2
3 1 1 54		0.9911 -2.7
3 1 1 55		1.0014 -5.9
3 1 1 56		1.0014 -5.9
3 1 1 57		1.0004 -5.6
3 1 1 58		1.0103 -5.8
3 1 1 59		1.0120 -7.0
3 1 1 60		1.0122 -4.4
3 1 1 61		1.0029 -6.0
3 1 1 62		1.0085 -4.8
3 1 1 63		0.9946 -2.6
3 1 1 64		0.9922 -0.5
3 1 1 65		0.9980 -4.7
3 1 1 66		1.0147 -5.2
3 1 1 67		1.0034 -1.1
3 1 2 0		0.9856 1.6
3 1 2 1		0.9980 -4.7
3 1 2 2		1.0258 -2.4
3 1 2 3		1.0021 -1.8
3 1 2 4		0.9907 -3.9
3 1 2 5		1.0090 -6.4
3 1 2 6		1.0249 -5.5
3 1 2 7		1.0062 -3.8
3 1 2 8		0.9883 -5.4
3 1 2 9		1.0041 -7.5
3 1 2 10		1.0166 -9.6
3 1 2 11		1.0166 -9.6
3 1 2 12		1.0014 -5.9
3 1 2 13		0.9842 -7.3
3 1 2 14		0.9987 -6.6
3 1 2 15		1.0259 -5.8
3 1 2 16		1.0095 -7.5
3 1 2 17		0.9809 -7.4
3 1 2 18		0.9933 -7.8
3 1 2 19		1.0142 -8.8
3 1 2 20		1.0072 -7.8
3 1 2 21		0.9817 -8.0
3 1 2 22		0.9817 -8.0
3 1 2 23		0.9899 -3.3
3 1 2 24		1.0088 -2.0
3 1 2 25		0.9939 -4.0
3 1 2 26		0.9816 -4.8
3 1 2 27		1.0022 -2.8
3 1 2 28		1.0250 -5.2
3 1 2 29		1.0069 -1.0
3 1 2 30		0.9910 -2.5
3 1 2 31		1.0063 -4.9
3 1 2 32		1.0250 -2.8
3 1 2 33		1.0086 -2.2
3 1 2 34		0.9965 -1.0
3 1 2 35		1.0171 -3.7
3 1 2 36		1.0277 -1.0
3 1 2 37		1.0232 0.7
3 1 2 38		0.9968 -2.3
3 1 2 39		1.0105 -3.2
3 1 2 40		1.0382 -5.0
3 1 2 41		1.0346 -7.3
3 1 2 42		0.9940 -2.8
3 1 2 43		1.0162 -5.4
3 1 2 44		1.0327 -5.0
3 1 2 45		1.0327 -5.0
3 1 2 46		1.0181 -6.3
3 1 2 47		1.0089 -9.0
3 1 2 48		1.0165 -6.2
3 1 2 49		1.0388 -7.2
3 1 2 50		1.0302 -7.9
3 1 2 51		0.9990 -5.1
3 1 2 52		1.0183 -7.5
3 1 2 53		1.0398 -5.2
3 1 2 54		1.0330 -7.2
3 1 2 55		1.0050 -9.1
3 1 2 56		1.0050 -9.1
3 1 2 57		1.0241 -5.9
3 1 2 58		1.0038 -5.3
3 1 2 59		1.0434 -7.7
3 1 2 60		1.0153 -3.7
3 1 2 61		1.0310 -3.7
3 1 2 62		1.0129 -4.0
3 1 2 63		1.0464 -5.6
3 1 2 64		1.0096 -2.6
3 1 2 65		1.0463 -7.0
3 1 2 66		1.0199 -3.9
3 1 2 67		1.0352 0.1
3 1 3 0		0.8973 -3.0
3 1 3 1		0.9028 -6.0
3 1 3 2		0.8968 -8.5
3 1 3 3		0.9035 -6.6
3 1 3 4		0.9931 -4.7
3 1 3 5		0.9971 -3.1
3 1 3 6		1.0080 -6.1
3 1 3 7		1.0038 -6.6
3 1 3 8		1.0100 -14.1
3 1 3 9		0.9997 -4.7
3 1 3 10		0.9991 -8.5
3 1 3 11		0.9991 -8.5
3 1 3 12		1.0137 -13.7
3 1 3 13		0.9982 -8.1
3 1 3 14		0.9972 -8.7
3 1 3 15		0.9980 -9.3
3 1 3 16		0.9957 -6.3
3 1 3 17		0.9834 -8.9
3 1 3 18		0.9953 -4.4
3 1 3 19		0.9856 -6.4
3 1 3 20		0.9965 -6.9
3 1 3 21		0.9860 -8.2
3 1 3 22		0.9860 -8.2
3 1 3 23		0.9940 -8.6
3 1 3 24		0.9966 -7.9
3 1 3 25		1.0073 -6.5
3 1 3 26		0.9965 -10.5
